player,team,prop,pp_line,projection_id,kickoff,player_clean,prop_clean
Isiah Pacheco,KC,Rush+Rec TDs,0.5,6490153,2025-09-14T16:25:00-04:00,ISIAH PACHECO,RUSH+RECEPTIONS TDS
Isiah Pacheco,KC,Longest Reception,8.5,6497949,2025-09-14T16:25:00-04:00,ISIAH PACHECO,LONGEST RECEPTIONSEPTION
Isiah Pacheco,KC,Longest Rush,10.5,6497950,2025-09-14T16:25:00-04:00,ISIAH PACHECO,LONGEST RUSH
Isiah Pacheco,KC,Receiving Yards,49.5,6497953,2025-09-14T16:25:00-04:00,ISIAH PACHECO,RECEPTIONSEIVING YARDS
Isiah Pacheco,KC,Receiving Yards,39.5,6497954,2025-09-14T16:25:00-04:00,ISIAH PACHECO,RECEPTIONSEIVING YARDS
Isiah Pacheco,KC,Receiving Yards,24.5,6497955,2025-09-14T16:25:00-04:00,ISIAH PACHECO,RECEPTIONSEIVING YARDS
Isiah Pacheco,KC,Receptions,3.5,6497956,2025-09-14T16:25:00-04:00,ISIAH PACHECO,RECEPTIONSEPTIONS
Isiah Pacheco,KC,Receptions,1.5,6497957,2025-09-14T16:25:00-04:00,ISIAH PACHECO,RECEPTIONSEPTIONS
Isiah Pacheco,KC,Rush Yards,64.5,6497963,2025-09-14T16:25:00-04:00,ISIAH PACHECO,RUSHING YARDS
Isiah Pacheco,KC,Rush Yards,49.5,6497964,2025-09-14T16:25:00-04:00,ISIAH PACHECO,RUSHING YARDS
Isiah Pacheco,KC,Rush Yards,39.5,6497965,2025-09-14T16:25:00-04:00,ISIAH PACHECO,RUSHING YARDS
Isiah Pacheco,KC,Rush Yards,24.5,6497966,2025-09-14T16:25:00-04:00,ISIAH PACHECO,RUSHING YARDS
Isiah Pacheco,KC,Receptions,2.5,6498039,2025-09-14T16:25:00-04:00,ISIAH PACHECO,RECEPTIONSEPTIONS
Isiah Pacheco,KC,Receiving Yards,10.5,6498074,2025-09-14T16:25:00-04:00,ISIAH PACHECO,RECEPTIONSEIVING YARDS
Isiah Pacheco,KC,Rush Yards,34.5,6498075,2025-09-14T16:25:00-04:00,ISIAH PACHECO,RUSHING YARDS
Jalen Hurts,PHI,Rush+Rec TDs,1.5,6490154,2025-09-14T16:25:00-04:00,JALEN HURTS,RUSH+RECEPTIONS TDS
Saquon Barkley,PHI,Rush+Rec TDs,1.5,6490157,2025-09-14T16:25:00-04:00,SAQUON BARKLEY,RUSH+RECEPTIONS TDS
Saquon Barkley,PHI,Rush+Rec TDs,0.5,6490536,2025-09-14T16:25:00-04:00,SAQUON BARKLEY,RUSH+RECEPTIONS TDS
A.J. Brown,PHI,Rush+Rec TDs,0.5,6490152,2025-09-14T16:25:00-04:00,AJ BROWN,RUSH+RECEPTIONS TDS
Harrison Butker,KC,FG Made,1.5,6498118,2025-09-14T16:25:00-04:00,HARRISON BUTKER,FG MADE
Noah Gray,KC,Receiving Yards,13.5,6498046,2025-09-14T16:25:00-04:00,NOAH GRAY,RECEPTIONSEIVING YARDS
Noah Gray,KC,Receiving Yards,49.5,6498047,2025-09-14T16:25:00-04:00,NOAH GRAY,RECEPTIONSEIVING YARDS
Noah Gray,KC,Receiving Yards,39.5,6498048,2025-09-14T16:25:00-04:00,NOAH GRAY,RECEPTIONSEIVING YARDS
Noah Gray,KC,Receiving Yards,24.5,6498049,2025-09-14T16:25:00-04:00,NOAH GRAY,RECEPTIONSEIVING YARDS
Noah Gray,KC,Rush+Rec TDs,0.5,6498050,2025-09-14T16:25:00-04:00,NOAH GRAY,RUSH+RECEPTIONS TDS
Travis Kelce,KC,Rush+Rec TDs,0.5,6490158,2025-09-14T16:25:00-04:00,TRAVIS KELCE,RUSH+RECEPTIONS TDS
Travis Kelce,KC,Longest Reception,18.5,6498006,2025-09-14T16:25:00-04:00,TRAVIS KELCE,LONGEST RECEPTIONSEPTION
Travis Kelce,KC,Receiving Yards,99.5,6498012,2025-09-14T16:25:00-04:00,TRAVIS KELCE,RECEPTIONSEIVING YARDS
Travis Kelce,KC,Receiving Yards,79.5,6498013,2025-09-14T16:25:00-04:00,TRAVIS KELCE,RECEPTIONSEIVING YARDS
Travis Kelce,KC,Receiving Yards,64.5,6498014,2025-09-14T16:25:00-04:00,TRAVIS KELCE,RECEPTIONSEIVING YARDS
Travis Kelce,KC,Receiving Yards,39.5,6498015,2025-09-14T16:25:00-04:00,TRAVIS KELCE,RECEPTIONSEIVING YARDS
Travis Kelce,KC,Receptions,7.5,6498016,2025-09-14T16:25:00-04:00,TRAVIS KELCE,RECEPTIONSEPTIONS
Travis Kelce,KC,Receiving Yards,49.5,6498054,2025-09-14T16:25:00-04:00,TRAVIS KELCE,RECEPTIONSEIVING YARDS
JuJu Smith-Schuster,KC,Longest Reception,15.5,6497756,2025-09-14T16:25:00-04:00,JUJU SMITH SCHUSTER,LONGEST RECEPTIONSEPTION
JuJu Smith-Schuster,KC,Receiving Yards,29.5,6497757,2025-09-14T16:25:00-04:00,JUJU SMITH SCHUSTER,RECEPTIONSEIVING YARDS
JuJu Smith-Schuster,KC,Receptions,2.5,6497758,2025-09-14T16:25:00-04:00,JUJU SMITH SCHUSTER,RECEPTIONSEPTIONS
JuJu Smith-Schuster,KC,Rush+Rec TDs,0.5,6497759,2025-09-14T16:25:00-04:00,JUJU SMITH SCHUSTER,RUSH+RECEPTIONS TDS
JuJu Smith-Schuster,KC,Receiving Yards,64.5,6497782,2025-09-14T16:25:00-04:00,JUJU SMITH SCHUSTER,RECEPTIONSEIVING YARDS
JuJu Smith-Schuster,KC,Receiving Yards,49.5,6497783,2025-09-14T16:25:00-04:00,JUJU SMITH SCHUSTER,RECEPTIONSEIVING YARDS
JuJu Smith-Schuster,KC,Receiving Yards,39.5,6497784,2025-09-14T16:25:00-04:00,JUJU SMITH SCHUSTER,RECEPTIONSEIVING YARDS
JuJu Smith-Schuster,KC,Receiving Yards,24.5,6497785,2025-09-14T16:25:00-04:00,JUJU SMITH SCHUSTER,RECEPTIONSEIVING YARDS
JuJu Smith-Schuster,KC,Receptions,3.5,6497786,2025-09-14T16:25:00-04:00,JUJU SMITH SCHUSTER,RECEPTIONSEPTIONS
JuJu Smith-Schuster,KC,Receptions,1.5,6497830,2025-09-14T16:25:00-04:00,JUJU SMITH SCHUSTER,RECEPTIONSEPTIONS
JuJu Smith-Schuster,KC,Receptions,5.5,6498041,2025-09-14T16:25:00-04:00,JUJU SMITH SCHUSTER,RECEPTIONSEPTIONS
Kareem Hunt,KC,Longest Reception,5.5,6497967,2025-09-14T16:25:00-04:00,KAREEM HUNT,LONGEST RECEPTIONSEPTION
Kareem Hunt,KC,Longest Rush,8.5,6497968,2025-09-14T16:25:00-04:00,KAREEM HUNT,LONGEST RUSH
Kareem Hunt,KC,Receiving Yards,39.5,6497970,2025-09-14T16:25:00-04:00,KAREEM HUNT,RECEPTIONSEIVING YARDS
Kareem Hunt,KC,Receiving Yards,24.5,6497971,2025-09-14T16:25:00-04:00,KAREEM HUNT,RECEPTIONSEIVING YARDS
Kareem Hunt,KC,Receiving Yards,6.5,6497972,2025-09-14T16:25:00-04:00,KAREEM HUNT,RECEPTIONSEIVING YARDS
Kareem Hunt,KC,Receptions,1.5,6497973,2025-09-14T16:25:00-04:00,KAREEM HUNT,RECEPTIONSEPTIONS
Kareem Hunt,KC,Rush Yards,49.5,6497977,2025-09-14T16:25:00-04:00,KAREEM HUNT,RUSHING YARDS
Kareem Hunt,KC,Rush Yards,39.5,6497978,2025-09-14T16:25:00-04:00,KAREEM HUNT,RUSHING YARDS
Kareem Hunt,KC,Rush Yards,22.5,6497979,2025-09-14T16:25:00-04:00,KAREEM HUNT,RUSHING YARDS
Kareem Hunt,KC,Rush+Rec TDs,0.5,6497980,2025-09-14T16:25:00-04:00,KAREEM HUNT,RUSH+RECEPTIONS TDS
Hollywood Brown,KC,Longest Reception,21.5,6497740,2025-09-14T16:25:00-04:00,HOLLYWOOD BROWN,LONGEST RECEPTIONSEPTION
Hollywood Brown,KC,Receiving Yards,99.5,6497746,2025-09-14T16:25:00-04:00,HOLLYWOOD BROWN,RECEPTIONSEIVING YARDS
Hollywood Brown,KC,Receiving Yards,79.5,6497747,2025-09-14T16:25:00-04:00,HOLLYWOOD BROWN,RECEPTIONSEIVING YARDS
Hollywood Brown,KC,Receiving Yards,64.5,6497748,2025-09-14T16:25:00-04:00,HOLLYWOOD BROWN,RECEPTIONSEIVING YARDS
Hollywood Brown,KC,Receiving Yards,56.5,6497749,2025-09-14T16:25:00-04:00,HOLLYWOOD BROWN,RECEPTIONSEIVING YARDS
Hollywood Brown,KC,Receiving Yards,39.5,6497750,2025-09-14T16:25:00-04:00,HOLLYWOOD BROWN,RECEPTIONSEIVING YARDS
Hollywood Brown,KC,Receiving Yards,49.5,6497751,2025-09-14T16:25:00-04:00,HOLLYWOOD BROWN,RECEPTIONSEIVING YARDS
Hollywood Brown,KC,Receptions,7.5,6497752,2025-09-14T16:25:00-04:00,HOLLYWOOD BROWN,RECEPTIONSEPTIONS
Hollywood Brown,KC,Receptions,5.5,6497753,2025-09-14T16:25:00-04:00,HOLLYWOOD BROWN,RECEPTIONSEPTIONS
Hollywood Brown,KC,Rush+Rec TDs,0.5,6497754,2025-09-14T16:25:00-04:00,HOLLYWOOD BROWN,RUSH+RECEPTIONS TDS
Tyquan Thornton,KC,Rush+Rec TDs,0.5,6497761,2025-09-14T16:25:00-04:00,TYQUAN THORNTON,RUSH+RECEPTIONS TDS
Patrick Mahomes,KC,Pass Yards,246.5,6495974,2025-09-14T16:25:00-04:00,PATRICK MAHOMES,PASSING YARDS
Patrick Mahomes,KC,Rush Yards,19.5,6496002,2025-09-14T16:25:00-04:00,PATRICK MAHOMES,RUSHING YARDS
Jalen Hurts,PHI,Pass Yards,213.5,6495973,2025-09-14T16:25:00-04:00,JALEN HURTS,PASSING YARDS
Jalen Hurts,PHI,Rush Yards,42.5,6496000,2025-09-14T16:25:00-04:00,JALEN HURTS,RUSHING YARDS
Saquon Barkley,PHI,Rush Yards,94.5,6496001,2025-09-14T16:25:00-04:00,SAQUON BARKLEY,RUSHING YARDS
Saquon Barkley,PHI,Receiving Yards,15.5,6496118,2025-09-14T16:25:00-04:00,SAQUON BARKLEY,RECEPTIONSEIVING YARDS
A.J. Brown,PHI,Receiving Yards,71.5,6496117,2025-09-14T16:25:00-04:00,AJ BROWN,RECEPTIONSEIVING YARDS
DeVonta Smith,PHI,Receiving Yards,61.5,6496119,2025-09-14T16:25:00-04:00,DEVONTA SMITH,RECEPTIONSEIVING YARDS
Travis Kelce,KC,Receiving Yards,51.5,6462857,2025-09-14T16:25:00-04:00,TRAVIS KELCE,RECEPTIONSEIVING YARDS
Matt Araiza,KC,Punts,3.5,6493116,2025-09-14T16:25:00-04:00,MATT ARAIZA,PUNTS
Braden Mann,PHI,Punts,3.5,6493115,2025-09-14T16:25:00-04:00,BRADEN MANN,PUNTS
Bijan Robinson,ATL,Rush+Rec TDs,1.5,6490161,2025-09-14T20:20:00-04:00,BIJAN ROBINSON,RUSH+RECEPTIONS TDS
Drake London,ATL,Rush+Rec TDs,0.5,6490162,2025-09-14T20:20:00-04:00,DRAKE LONDON,RUSH+RECEPTIONS TDS
Bijan Robinson,ATL,Rush Yards,70.5,6496003,2025-09-14T20:20:00-04:00,BIJAN ROBINSON,RUSHING YARDS
Bijan Robinson,ATL,Receiving Yards,27.5,6496121,2025-09-14T20:20:00-04:00,BIJAN ROBINSON,RECEPTIONSEIVING YARDS
Drake London,ATL,Receiving Yards,81.5,6496120,2025-09-14T20:20:00-04:00,DRAKE LONDON,RECEPTIONSEIVING YARDS
Bradley Pinion,ATL,Punts,3.5,6493117,2025-09-14T20:20:00-04:00,BRADLEY PINION,PUNTS
Michael Penix,ATL,Pass Yards,227.5,6495975,2025-09-14T20:20:00-04:00,MICHAEL PENIX,PASSING YARDS
Nico Collins,HOU,Rush+Rec TDs,0.5,6490168,2025-09-15T19:00:00-04:00,NICO COLLINS,RUSH+RECEPTIONS TDS
Mike Evans,TB,Rush+Rec TDs,0.5,6490165,2025-09-15T19:00:00-04:00,MIKE EVANS,RUSH+RECEPTIONS TDS
Bucky Irving,TB,Rush+Rec TDs,1.5,6490164,2025-09-15T19:00:00-04:00,BUCKY IRVING,RUSH+RECEPTIONS TDS
Nick Chubb,HOU,Rush+Rec TDs,1.5,6490166,2025-09-15T19:00:00-04:00,NICK CHUBB,RUSH+RECEPTIONS TDS
Nick Chubb,HOU,Rush+Rec TDs,0.5,6490167,2025-09-15T19:00:00-04:00,NICK CHUBB,RUSH+RECEPTIONS TDS
C.J. Stroud,HOU,Pass Yards,226.5,6495977,2025-09-15T19:00:00-04:00,CJ STROUD,PASSING YARDS
Nico Collins,HOU,Receiving Yards,74.5,6496124,2025-09-15T19:00:00-04:00,NICO COLLINS,RECEPTIONSEIVING YARDS
Baker Mayfield,TB,Pass Yards,242.5,6495976,2025-09-15T19:00:00-04:00,BAKER MAYFIELD,PASSING YARDS
Mike Evans,TB,Receiving Yards,65.5,6496123,2025-09-15T19:00:00-04:00,MIKE EVANS,RECEPTIONSEIVING YARDS
Bucky Irving,TB,Rush Yards,70.5,6496004,2025-09-15T19:00:00-04:00,BUCKY IRVING,RUSHING YARDS
Emeka Egbuka,TB,Receiving Yards,59.5,6496122,2025-09-15T19:00:00-04:00,EMEKA EGBUKA,RECEPTIONSEIVING YARDS
Nick Chubb,HOU,Rush Yards,51.5,6496005,2025-09-15T19:00:00-04:00,NICK CHUBB,RUSHING YARDS
Riley Dixon,TB,Punts,3.5,6493119,2025-09-15T19:00:00-04:00,RILEY DIXON,PUNTS
Tommy Townsend,HOU,Punts,3.5,6493120,2025-09-15T19:00:00-04:00,TOMMY TOWNSEND,PUNTS
Brock Bowers,LV,Rush+Rec TDs,0.5,6490515,2025-09-15T22:00:00-04:00,BROCK BOWERS,RUSH+RECEPTIONS TDS
Ladd McConkey,LAC,Rush+Rec TDs,0.5,6490516,2025-09-15T22:00:00-04:00,LADD MCCONKEY,RUSH+RECEPTIONS TDS
Omarion Hampton,LAC,Rush+Rec TDs,1.5,6490517,2025-09-15T22:00:00-04:00,OMARION HAMPTON,RUSH+RECEPTIONS TDS
Omarion Hampton,LAC,Rush+Rec TDs,0.5,6492728,2025-09-15T22:00:00-04:00,OMARION HAMPTON,RUSH+RECEPTIONS TDS
Ashton Jeanty,LV,Rush+Rec TDs,1.5,6490514,2025-09-15T22:00:00-04:00,ASHTON JEANTY,RUSH+RECEPTIONS TDS
Brock Bowers,LV,Receiving Yards,63.5,6496125,2025-09-15T22:00:00-04:00,BROCK BOWERS,RECEPTIONSEIVING YARDS
Justin Herbert,LAC,Pass Yards,239.5,6495978,2025-09-15T22:00:00-04:00,JUSTIN HERBERT,PASSING YARDS
Jakobi Meyers,LV,Receiving Yards,55.5,6496126,2025-09-15T22:00:00-04:00,JAKOBI MEYERS,RECEPTIONSEIVING YARDS
Ladd McConkey,LAC,Receiving Yards,71.5,6496127,2025-09-15T22:00:00-04:00,LADD MCCONKEY,RECEPTIONSEIVING YARDS
JK Scott,LAC,Punts,3.5,6493121,2025-09-15T22:00:00-04:00,JK SCOTT,PUNTS
AJ Cole,LV,Punts,3.5,6493122,2025-09-15T22:00:00-04:00,AJ COLE,PUNTS
Omarion Hampton,LAC,Rush Yards,61.5,6496006,2025-09-15T22:00:00-04:00,OMARION HAMPTON,RUSHING YARDS
Ashton Jeanty,LV,Rush Yards,67.5,6496007,2025-09-15T22:00:00-04:00,ASHTON JEANTY,RUSHING YARDS
Geno Smith,LV,Pass Yards,240.5,6495979,2025-09-15T22:00:00-04:00,GENO SMITH,PASSING YARDS
